,ROUTES,Longitude,Latitude,OBJECTID,Text
601,"H2,L1,L2",-77.060976,38.939574,2602,"Routes: H2,L1,L2"
602,,-77.286192,38.883162,2603,
603,,-77.291173,38.882668,2604,
604,"G12,G12V1,G13,G14,G14V1,G16,G16V1",-76.87538599999999,39.001156,2605,"Routes: G12,G12V1,G13,G14,G14V1,G16,G16V1"
605,"G12,G13,G14,G16",-76.874836,39.001363,2606,"Routes: G12,G13,G14,G16"
606,,-77.05029499999999,38.850513,2607,
607,C12,-76.95664599999999,38.844407000000004,2608,Routes: C12
608,"D6,D6V1",-76.992791,38.894739,2609,"Routes: D6,D6V1"
609,"D6,D6V1",-76.99174000000001,38.894739,2610,"Routes: D6,D6V1"
610,"D6,D6V1",-76.98567299999999,38.894735,2611,"Routes: D6,D6V1"
611,"D6,D6V1",-76.983823,38.894737,2612,"Routes: D6,D6V1"
612,"D6,D6V1",-76.982352,38.894742,2613,"Routes: D6,D6V1"
613,"52,52CV1,52CV2",-77.027725,38.884619,2614,"Routes: 52,52CV1,52CV2"
614,H11,-76.950773,38.825439,2615,Routes: H11
615,H11,-76.948497,38.825722999999996,2616,Routes: H11
616,"17B,17L",-77.23628599999999,38.810521,2617,"Routes: 17B,17L"
617,"96,96C,96CV1,96CV3,96V1,96V2,B2,B2C,B2V1,B2VS1,B2VS2",-76.97506700000001,38.884513,2618,"Routes: 96,96C,96CV1,96CV3,96V1,96V2,B2,B2C,B2V1,B2VS1,B2VS2"
618,"D12,D14,D14C",-76.993504,38.818339,2619,"Routes: D12,D14,D14C"
619,"D12,D12V2,D14,D14V1",-76.99327199999999,38.818104999999996,2620,"Routes: D12,D12V2,D14,D14V1"
620,R4,-76.96064100000001,38.973132,2621,Routes: R4
621,"W4,W4C",-76.93491,38.908056,2622,"Routes: W4,W4C"
622,"V14,V14C,V15,V15C",-76.935408,38.907676,2623,"Routes: V14,V14C,V15,V15C"
623,74,-77.014516,38.874001,2624,Routes: 74
624,74,-77.01338,38.873402,2625,Routes: 74
625,"J2,J3",-77.130119,39.023168,2626,"Routes: J2,J3"
626,"J2,J3",-77.12854499999999,39.023522,2627,"Routes: J2,J3"
627,"J2,J3",-77.128439,39.023852000000005,2628,"Routes: J2,J3"
628,J2,-77.133957,39.022197,2629,Routes: J2
629,"J2,J3",-77.131321,39.023221,2630,"Routes: J2,J3"
630,"J2,J3",-77.13164300000001,39.022864,2631,"Routes: J2,J3"
631,"J2,J3",-77.126594,39.024519,2632,"Routes: J2,J3"
632,W4,-76.927699,38.892485,2633,Routes: W4
633,"W4,W4C",-76.928045,38.892024,2634,"Routes: W4,W4C"
634,"W4,W4C",-76.927203,38.894296000000004,2635,"Routes: W4,W4C"
635,W4,-76.927081,38.894188,2636,Routes: W4
636,W4,-76.9279,38.890094,2637,Routes: W4
637,W4,-76.923653,38.903667999999996,2638,Routes: W4
638,"W4,W4C",-76.92634,38.896789,2639,"Routes: W4,W4C"
639,W4,-76.926325,38.896219,2640,Routes: W4
640,"W4,W4C",-76.925178,38.899903,2641,"Routes: W4,W4C"
641,W4,-76.924442,38.901536,2642,Routes: W4
642,"W4,W4C",-76.924509,38.901793,2643,"Routes: W4,W4C"
643,"W4,W4C",-76.9242,38.902654999999996,2644,"Routes: W4,W4C"
644,"W4,W4C",-76.925679,38.898546,2645,"Routes: W4,W4C"
645,W4,-76.925813,38.897753,2646,Routes: W4
646,,-76.916223,38.894546000000005,2647,
647,,-76.91667199999999,38.894422999999996,2648,
648,,-76.913432,38.894524,2649,
649,"U8,X9",-76.912097,38.894407,2650,"Routes: U8,X9"
650,"G12,G12V1",-76.86546899999999,38.981625,2651,"Routes: G12,G12V1"
651,"15K,15L",-77.160803,38.941952,2652,"Routes: 15K,15L"
652,"15K,15KV1",-77.15984,38.942287,2653,"Routes: 15K,15KV1"
653,"15K,15KV1",-77.142256,38.942842999999996,2654,"Routes: 15K,15KV1"
654,"15K,15KV1,15L",-77.142903,38.942746,2655,"Routes: 15K,15KV1,15L"
655,"15K,15KV1",-77.169733,38.942065,2656,"Routes: 15K,15KV1"
656,"15K,15L",-77.16966500000001,38.941832,2657,"Routes: 15K,15L"
